platform,video_id,comment_id,author,author_id,content,like_count,reply_count,publish_time,ip_location,sentiment,mentioned_games
youtube,P4yW2GX-17g,UgxqwFurHi2u4oag0zh4AaABAg.9ruKMJnmfTj9ruRLF_xNec,@Guts先生,UCNRK4Q_O0tSQpigOAcZrMrQ,"不怕老六，只怕有重火力的老六。

我的老六日常實用工具與技巧

工具：
履帶減速器、小靈通、反坦克手雷（拿來反步兵）、家鄉的大狙、防空炮、反坦克導彈。

我的專長：在地越南人、重生點粉碎者、火力覆蓋、阿拉花瓜。",38,0,2 years ago (edited),,,
youtube,P4yW2GX-17g,UgxqwFurHi2u4oag0zh4AaABAg.9ruKMJnmfTj9ruTvI11C_3,@劉杰翰-m9q,UCV6QChGMV9jIk0ye9d28MOQ, @Guts先生  好家夥 你是真專業 直接包辦了敵人的喪葬服務,16,0,2 years ago (edited),,,
youtube,P4yW2GX-17g,Ugz3nYEIX9nxQ8GPE7F4AaABAg.9ru_q87G_0K9s45ntThPsL,@qweko6533,UCwdn9tBBJg62l-dzSN4kL5g,"在WT:幫隊友維修
(非常感謝)
真的是成就感爆棚ww
可惜就是沒有賺頭(",7,0,2 years ago,,,
youtube,P4yW2GX-17g,Ugz3nYEIX9nxQ8GPE7F4AaABAg.9ru_q87G_0K9wPKd1Pcr-p,@setup500,UCxMh8QutzASmMNiGjjNabgQ,妹理科~~~,1,0,2 years ago (edited),,,
youtube,P4yW2GX-17g,Ugw5VlbhLT3hWd7ijwR4AaABAg.9ruQ4WSnhaB9ruy5Dv9Bkq,@道奇-k4o,UCDAh8-X_QUUJt4U3EVAEDAQ,這是常識吧 ....,3,0,2 years ago,,,
youtube,P4yW2GX-17g,Ugw5VlbhLT3hWd7ijwR4AaABAg.9ruQ4WSnhaBA0-2zSKxkak,@anti-commie-roc,UCOI4aTHPD8fSJK3jZ4-SEfg,我ㄉ印象：歡迎光臨rpg火力壓制區砲就位,0,0,2 years ago,,,
youtube,P4yW2GX-17g,Ugx7tIhlVD7hxxn0qsh4AaABAg.9rug9NUq7149rwCh-F-rqI,@HOAYAUNG,UCDjXkX0vFyaczZGL7-OX45Q,其實就跟戰雷一樣，你要亂走位到敵軍火線上被秒，或是硬是單機跟一團敵機狗，活該隊友不幫你。,8,0,2 years ago,,,
youtube,P4yW2GX-17g,Ugx7tIhlVD7hxxn0qsh4AaABAg.9rug9NUq714AEOagHSlUp7,@徐海侨,UC_JTfnrF3fbClwVaMXuUBCA,我不同意，这是硬核游戏，我认为还是尽量不要辜负队友，我的建议是，休闲玩家玩休闲游戏去,3,0,1 year ago,,,
youtube,P4yW2GX-17g,Ugx7tIhlVD7hxxn0qsh4AaABAg.9rug9NUq714A8w1K9IoeUl,@auriga6290,UC_bR2DZivAvPYWXW2UYCK-w,這個遊戲大多數東南亞，講的話根本聽不懂...然後整個過程根本不知道要幹嘛，打個遊戲那麼拼命...,1,0,1 year ago,,,
youtube,P4yW2GX-17g,Ugx7tIhlVD7hxxn0qsh4AaABAg.9rug9NUq7149sASCvHUArl,@tetrisbear7658,UCGFww_X9M0fRF6wtmbampyg,這遊戲外掛多嗎,0,0,2 years ago,,,
youtube,P4yW2GX-17g,Ugx7tIhlVD7hxxn0qsh4AaABAg.9rug9NUq7149sVltpO9aZQ,@DNMD1224,UC-XkzN4IwPd7q0M3FCa-Now, @tetrisbear7658 我玩几个小时，根本找不到人,2,0,2 years ago (edited),,,
youtube,P4yW2GX-17g,Ugx7tIhlVD7hxxn0qsh4AaABAg.9rug9NUq7149rwrwuLpOev,@xiaodai125,UCKidIp7dcZc0rrWfLMGfIRA,"还有一点... 别太去提政治或者时事, 除了这几个基本游戏怎么玩他们都乐意怎么玩",16,0,2 years ago,,,
youtube,P4yW2GX-17g,Ugx7tIhlVD7hxxn0qsh4AaABAg.9rug9NUq7149rxsE-GkBuJ,@blitzday,UCMD2o0YM1l7TAhsQS4Scr6A,把台灣的壞習慣帶進陸服，基本都是通報陸服連BAN,4,0,2 years ago,,,
youtube,P4yW2GX-17g,UgzGrlUptsJ9vaqRRwJ4AaABAg.9rvWX447CnP9rzjm7pnFiH,@truezyf,UCiwoIIKh7iGGI1yvpSaob_Q,"现实世界里并不是靠军服分辨敌友。大部分国家的军装都差不多。
主要靠的是战斗位置。开战之前就已经分配好阵地、进攻路线、敌人位置。现实作战不会像游戏里那样到处乱跑。",11,0,2 years ago,,,
youtube,P4yW2GX-17g,UgzGrlUptsJ9vaqRRwJ4AaABAg.9rvWX447CnP9s3gyj4XmvQ,@allen52039,UCLet15V627ohNVkujsTbkDw,"這種訓練各國都有,但也只能減少誤傷而已
如果是小隊戰鬥,不是隊友的士兵就是殺掉
大部隊戰鬥就靠紀律,訓練,溝通,降低誤傷友軍
而且戰前都會講好戰術布置,口令,撤退路線,或是記號辨識等等
不該出現士兵的地方有士兵
或是跑錯出現在火力覆蓋範圍,打就對了....死了也是白死
即使是美軍這種常年戰爭的部隊
他們也不敢說能做到0誤傷
甚至誤傷事件還不少,聯合作戰多多少少都要死一些友軍",8,0,2 years ago,,,
youtube,P4yW2GX-17g,UgzGrlUptsJ9vaqRRwJ4AaABAg.9rvWX447CnP9s5U_5634qn,@user-asswecan,UCLIwdsM0wEiGikccPb7W9fg,玩arma，squad这种有友伤且无队友标识的游戏，敌我识别永远是第一位的，不光是队友被TK了要骂你，你弹药可能也不够你随便乱打,3,0,2 years ago,,,
youtube,P4yW2GX-17g,UgzGrlUptsJ9vaqRRwJ4AaABAg.9rvWX447CnP9s3SmeAUjHk,@Tommy771207,UC_93z4DAJeyCugnia2sdHbA,TK讓對方沒有經驗（X,1,0,2 years ago,,,
youtube,P4yW2GX-17g,UgzGrlUptsJ9vaqRRwJ4AaABAg.9rvWX447CnP9sTcNiSEKvs,@graver6862,UC6y2osEmq5dAnla2UG82seA,這遊戲玩得厲害的都不是軍人,0,0,2 years ago,,,
youtube,P4yW2GX-17g,UgzGrlUptsJ9vaqRRwJ4AaABAg.9rvWX447CnPANiVhYMoNqO,@SHYANG-tt3qv,UC_rLdc9TjW5nyhZREskTQjQ,為了國家奉獻，結果死在自己人的手上，想想都悲哀。,0,0,6 months ago,,,
youtube,P4yW2GX-17g,UgzIXfBTxU2ucZ60RvZ4AaABAg,@fhjuhcxc,UC0AveBsrkh3B_TLPBRCHstw,我都是玩澳洲服 因爲玩家有很多奇葩有趣的 整場很歡樂,3,0,2 years ago,,,
youtube,P4yW2GX-17g,UgziQQAyxp_RP0krwpZ4AaABAg,@SHYANG-tt3qv,UC_rLdc9TjW5nyhZREskTQjQ,解說地很詳細，謝謝。,0,0,2 years ago,,,
youtube,P4yW2GX-17g,UgyUf7I8meUGeGHhm7d4AaABAg,@qaz113211,UCXIb_Di1gjb9FQI8QFuWQ-A,"身為一個玩了1000小時的SQUAD玩家來說
還是去大陸服打比較好玩
英文底子不好 就去對岸打
然後 大致上SQUAD也有對岸的技術人員在協持更新
實質上其實也不錯",1,0,2 years ago,,,
youtube,P4yW2GX-17g,UgzWdYLJZvdgj2g035R4AaABAg,@Sausage-u5g,UCnNwZzE3VpPu_ieaSYvKWhw,我超愛玩這類型的遊戲！ 沒想到現在才看到這影片⋯但！還來得及 買上購買加入戰場！,0,0,1 year ago,,,
youtube,P4yW2GX-17g,Ugw6vfP58Xqa21YY2g54AaABAg,@Bill-koz,UCx7v_xgbGNQM1le7I3lqVwQ,現在才發現有這麼優質的好節目!,0,0,1 year ago,,,
youtube,P4yW2GX-17g,UgxYsO-Whc4a-RmcE2B4AaABAg,@OutOfTheDream1,UCFudzSpa-VQSLfxitUOkAEA,要說壓迫感operation harsh doorstop 也不錯,1,0,1 year ago,,,
youtube,P4yW2GX-17g,Ugwb49jvPfEcqwnL5d14AaABAg,@白蘿蔔-f2s,UCrTmtXBCRUYg51X85pXqA3w,這款遊戲自由度高、內容豐富、玩法上萬種，永遠玩不膩，我個人覺得最好玩的軍事遊戲,0,0,1 year ago,,,
youtube,P4yW2GX-17g,UgwdjIEg_XKLd5zqsZR4AaABAg,@deviljoey_6296,UCOBfh_ck2qR7ZzW0fb8XdUg,我也很喜歡這類型的遊戲🫡 十分刺激十分好玩～,0,0,2 years ago,,,
youtube,P4yW2GX-17g,UgwhsAAZZ_Q4CPBOdAN4AaABAg,@DinoBrothersStudio,UCBbIreHcc1qQppS-rPVUPoA,首推塔克夫,7,0,2 years ago,,,
youtube,P4yW2GX-17g,UgylI0yzr8LDAn_t3XF4AaABAg,@carloskaholeung1562,UCnLDWcXqW9IemCJXhdgzdCQ,我和我朋友的玩法通常是不停在敵人後方騷擾敵人，極速突入，打完就立刻走人，殺個對方措手不及😂,0,0,2 years ago,,,
youtube,P4yW2GX-17g,UgykWaxkQ26k8O_nYdF4AaABAg,@ayung0227,UCBm1f5iWfvgrUKryUqXCHmQ,來了!!!,0,0,2 years ago,,,
youtube,P4yW2GX-17g,UgxM7Z3Ju9-T2cDCQKt4AaABAg,@BTSRoblox,UCWxww2sLabw9gI2SUAhC8Og,我超喜歡戰爭遊戲，就算要很久才能遇到人，我都還是超喜歡，只是沒辦法玩就是了,0,0,2 years ago,,,
youtube,P4yW2GX-17g,UgxFVal56g9-b5JPf014AaABAg,@r.o.cloyalty,UCfZWiMbNCNdQLxMqssUllpg,第一次聽到這個遊戲 有空來玩😊,0,0,2 years ago,,,
youtube,P4yW2GX-17g,UgyaGyn0Ti5GxtJwp0t4AaABAg,@Ivan-ds4cx,UCXS3PYAQlQ9jxGUfnS55wjg,"現在很多遊戲 可以當作""觀念建立""的工具 
我覺得最好來一次 考核 

陸 士- 尉 推 SQUAD
尉-校 推 WARNO (做完釋出1.0後)
校-將 推 command mordern operation 
尤其將官 媽逼 推不過直接 拔掉",57,0,2 years ago,,,
youtube,P4yW2GX-17g,UgyEprAXp_f1qNgnc494AaABAg,@謝宗旻,UCnlRFszsKVvWqWelnqkldBw,"我也知道這款遊戲
不過我買來收藏很久了都還沒玩XD
我都在玩集火地獄",0,0,2 years ago,,,
youtube,P4yW2GX-17g,UgzUb7dpUuJJAfKuZEd4AaABAg,@sidewalks29,UCCOfnRx_BRW-GEU3IVG1bKA,我以前玩project reality 有做下MODs，之後有前玩家開發squad 跟人第一批出錢投資，仲玩左下alpha就放棄，重點係project reality經驗用唔上！以前好講步兵小隊物資打長期戰，唔會打大攻勢直搗黃龍，除非成隊死返去總基地等車等直升機，因為大家一有機會係某個理想地點可以做山寨王就call 運輸同工兵一齊起FOB，如果指揮官冇親自落來拆山寨我哋成唔會上前線死,1,0,2 years ago,,,
youtube,P4yW2GX-17g,UgzJrkYScCN5AUhJ3ih4AaABAg,@周期,UCZ1bZizLLe5nLE-sMKspmsQ,人间炼狱也不错 不想玩的可以看比赛 加上解说超精彩 尤其最近 中国队打德国的几场教你什么叫兵者诡道也,0,0,2 years ago,,,
youtube,P4yW2GX-17g,UgwxfqwjWptU8JcXnZR4AaABAg,@鐘貳魔法師,UCx1RSZvR-o3re3DuUEGhY7A,我對squad的印象是來自nano這個YTB的影片 當時就覺得這遊戲真有趣 結果一進陸服分分鐘被勸退 要玩強力推薦拉人組隊,0,0,2 years ago,,,
youtube,P4yW2GX-17g,Ugzq4pcWjm26kzGkZRt4AaABAg,@kerryhung143,UC-zCaM50T4jNbR-v1UhgcJA,"我就是喜歡這種硬核遊戲😊😊
像是project zombie",0,0,2 years ago (edited),,,
youtube,P4yW2GX-17g,Ugzpa33ZZ5H65etz1JF4AaABAg,@禹安陳-m7t,UCo7uqF8zmlbe-zGWSyDAhAA,我對這款遊戲的唯一印相是王站長的小靈通,0,0,2 years ago,,,
youtube,P4yW2GX-17g,UgyaGyn0Ti5GxtJwp0t4AaABAg.9rucJOejRt-9rzvudI_S2Q,@文龍-r8w,UC8XS8itujGGS5P5p1ZH2UtA,元首 推 鋼鐵雄心4,14,0,2 years ago,,,
youtube,P4yW2GX-17g,UgwCLGlWxpp1svISkdp4AaABAg,@傑森Jasonaz,UC-WFpgS4n4mrom-WIQ8FbyA,敲碗看瘋哥玩直到現在仍在封測的塔科夫😂😂,0,0,2 years ago,,,
youtube,P4yW2GX-17g,Ugx0OqOf0ck9BYJMrsR4AaABAg,@9病成医,UCFPR0RlEtR1CZX8nALq2pkQ,我去，我刚买这个游戏疯哥就做了，好巧,0,0,2 years ago,,,
youtube,P4yW2GX-17g,UgwJdBwO4JB_hAj8i3p4AaABAg,@鄧運霖,UCgDPgFhXaRfuGeNkWmM3oiA,"如果當四個月與一年的義務役都是砲灰等級時，平民上戰場的最大用處就是當成會自爆的炸彈。
醒醒吧! 在硬核的遊戲都是遊戲，因為你根本不會死。",1,0,2 years ago,,,
youtube,P4yW2GX-17g,UgwhtHpV6lDxcJnRSkt4AaABAg,@naruto3990,UCTtI5h6EGmS6HKZi4KT-tPg,不得不說這遊戲的玩家很少有人再教的，一般你不會玩就是教你趕快換隊長，遊戲不錯玩真的推薦大家玩,0,0,2 years ago,,,
youtube,P4yW2GX-17g,Ugw3zHhBeSxKdrqrnB54AaABAg,@felixsteiner1295,UCqgihr-oAqVoqoLt3fN2hdA,瘋哥同志 請向塔科夫前進,2,0,2 years ago,,,
youtube,P4yW2GX-17g,UgwitdTwfuTwRpFqx1d4AaABAg,@必勝科,UCi2CNKMRNC3Ok0mnKGD-VyA,玩這款被隊長罵千萬不要因為心態崩潰而怒刪遊戲，被罵反而是這款遊戲的其中一個樂趣🤣,0,0,2 years ago,,,
youtube,P4yW2GX-17g,Ugzsmk6u9G_taodvwQJ4AaABAg,@RuoHengHung,UCFySh0jOcELjed0GR1x3pmQ,而且玩這一類的老外通常是30-40的中年男性玩家，除了要會一些軍事術語（就算不會也至少要能溝通），要在外服玩切記不要把BF、COD的個人英雄主義帶進Squad，分工作好自己的的事情就算輸了也不會有人怪你。,0,0,4 weeks ago,,,
youtube,P4yW2GX-17g,UgxU1Z1dqbgVGUHw_cZ4AaABAg,@kane307,UCWKkmTpiS5qGZ7sUQ7CD4OA,玩這個遊戲認識蠻多中國人的，10月去對岸旅遊，他們說要招待我😂,1,0,2 years ago,,,
youtube,P4yW2GX-17g,Ugye0YBKvn326J1Ei2F4AaABAg,@7.2Il,UCtDn9Gt3j3-9hpfCoUfrIMQ,前陣子在網咖打工過 有兩個人在玩這個 整間店都是他們的聲音 嘴巴沒在停的,0,0,11 months ago,,,
youtube,P4yW2GX-17g,Ugzz7ZMmmjKjWJtB1np4AaABAg,@DonBaBa0913,UCROJs8ToQHOeL5xEc_XqjyA,"從BETA時代開始玩的,這遊戲真的越改越好了",0,0,2 years ago,,,
youtube,P4yW2GX-17g,Ugz6W-klv5WPVLv_mvh4AaABAg,@raycai6738,UCFWWVKltTFWfF0g1MCP7Uhw,"UBOAT很硬但還沒做完，有生之年遊戲
要好玩潛艦遊戲我推COLD WATER，想學潛艦基本作戰就是玩這就對了
最強的是戰役有台海劇本可以玩",1,0,2 years ago,,,
youtube,P4yW2GX-17g,UgybXcsFm3A0qMPyG454AaABAg,@setup500,UCxMh8QutzASmMNiGjjNabgQ,"你說的陸服規矩多非常有同感
雖然沒玩過squad,但玩過戰地系列
都是玩陸服ping比較穩定,缺點就是規矩多,玩得很不自由",0,0,2 years ago,,,
youtube,P4yW2GX-17g,Ugwpg3b8K81NKwygTvx4AaABAg,@柯小黑-x2x,UCkVJsGlIaDutm-_EJiHCu6g,王站長，老六戰法,0,0,2 years ago,,,
youtube,P4yW2GX-17g,UgwA-DUCxFPoyD1xYjF4AaABAg,@dwg-r1o,UCKbqxxyag7SJkUKdH-fzQ7g,squad真真太具独特魅力了，缺点固然劝退，但偏偏优点别的游戏都没有。一般陆服压力大，不过我个人就是奔着战术比拼去玩的，心态和说说笑笑的battlebit没法比，在高玩服内出现失误或打败仗在我这类玩家看来就是很气馁的体验。但休闲散人队友我是尊重的，心态不分高低,14,0,2 years ago,,,
youtube,P4yW2GX-17g,Ugwe2_9jOrCquaEGFgh4AaABAg,@梅諾斯.美洛特,UCqLQjW0GGWMiRLl5SlQM5Dw,"玩這遊戲一開始連英文都不懂就跑到美服歐服，
玩到能聽懂簡單的英文，還有學會讀空氣😂😂
看一下地圖跟隊長要幹嘛，跟著走就對了（",0,0,1 year ago,,,
youtube,P4yW2GX-17g,UgxP5Q9yDhYcF353hyJ4AaABAg,@redgoogle101,UC1Lb3yWu6iAZqAZmzy5kqug,玩了777小時的我，我很確定默契與單兵戰鬥力影響大部分遊戲體驗，最討厭的應該還是沒有人想要開小隊(剛開局),0,0,2 years ago,,,
youtube,P4yW2GX-17g,UgxqeCyfPsC91Upv-K14AaABAg,@Doortrap2000,UC_L4VL4fyEjck7QFbVIHHWA,這遊戲最好玩的就是在碰到對面ifv的時候把自己的IFV開翻,0,0,2 years ago,,,
youtube,P4yW2GX-17g,UgyK72krnfaM73h2Jnh4AaABAg,@a2660303,UCoM_4slu8ab4gJZbAMd1bZQ,"真的好需要好好推廣這個遊戲
能遇到台灣玩家都感覺相當珍貴",3,0,2 years ago,,,
youtube,P4yW2GX-17g,UgxT0Tdx6GKCwhdLotF4AaABAg,@RuoHengHung,UCFySh0jOcELjed0GR1x3pmQ,下班娛樂放鬆真的該去玩BF、COD系列。Squad、Squad 44、Hell Let Loose、ARMA 3等等都屬於軍事模擬，除了要具備一些軍事概念而且一場動輒數小時。,0,0,4 weeks ago,,,
